n,pts_time,fps,frame_idx
154,629.0,30.0,18870
155,636.0,30.0,19080
156,638.067,30.0,19142
157,643.0,30.0,19290
158,647.067,30.0,19412
159,651.567,30.0,19547
160,654.767,30.0,19643
161,660.8,30.0,19824
162,661.667,30.0,19850
163,664.667,30.0,19940
164,669.667,30.0,20090
165,672.667,30.0,20180
166,675.9,30.0,20277
167,679.367,30.0,20381
168,682.967,30.0,20489
169,684.967,30.0,20549
170,690.067,30.0,20702
171,694.9,30.0,20847
172,696.367,30.0,20891
173,699.267,30.0,20978
174,702.867,30.0,21086
175,705.1,30.0,21153
176,707.667,30.0,21230
177,709.133,30.0,21273
178,716.133,30.0,21483
179,722.767,30.0,21683
180,728.467,30.0,21854
181,731.467,30.0,21944
182,734.733,30.0,22041
183,736.867,30.0,22106
184,742.7,30.0,22281
185,747.3,30.0,22419
186,751.3,30.0,22539
187,755.7,30.0,22671
188,761.7,30.0,22851
189,766.867,30.0,23006
190,770.967,30.0,23129
191,777.767,30.0,23333
192,783.133,30.0,23493
193,786.733,30.0,23601
194,793.733,30.0,23811
195,798.733,30.0,23961
196,804.9,30.0,24147
197,809.533,30.0,24285
198,812.533,30.0,24375
199,818.9,30.0,24567
200,822.0,30.0,24660
201,827.1,30.0,24813
202,831.133,30.0,24933
203,835.167,30.0,25055
204,838.2,30.0,25146
205,843.967,30.0,25319
206,848.067,30.0,25442
207,855.067,30.0,25652
208,860.067,30.0,25802
209,866.933,30.0,26007
210,872.4,30.0,26172
211,877.533,30.0,26325
212,883.1,30.0,26493
213,887.933,30.0,26637
214,892.167,30.0,26765
215,894.0,30.0,26820
216,896.133,30.0,26883
217,900.6,30.0,27018
218,907.6,30.0,27228
219,912.6,30.0,27378
220,916.9,30.0,27507
221,921.533,30.0,27645
222,925.667,30.0,27770
223,931.667,30.0,27950
224,934.8,30.0,28044
225,937.533,30.0,28125
226,940.3,30.0,28209
227,944.133,30.0,28323
228,948.2,30.0,28446
229,953.333,30.0,28599
230,954.333,30.0,28629
231,959.067,30.0,28772
232,963.733,30.0,28911
233,964.733,30.0,28941
234,969.4,30.0,29082
235,976.333,30.0,29289
236,981.567,30.0,29447
237,986.567,30.0,29597
238,991.4,30.0,29742
239,994.567,30.0,29837
240,1001.57,30.0,30047
241,1004.57,30.0,30137
242,1006.37,30.0,30191
243,1010.17,30.0,30305
244,1013.4,30.0,30402
245,1015.4,30.0,30462
246,1017.2,30.0,30516
247,1020.97,30.0,30629
248,1027.97,30.0,30839
249,1030.97,30.0,30929
250,1036.7,30.0,31101
251,1040.47,30.0,31214
252,1044.8,30.0,31344
253,1045.8,30.0,31374
254,1049.8,30.0,31494
255,1055.53,30.0,31665
256,1058.53,30.0,31755
257,1065.0,30.0,31950
258,1069.93,30.0,32097
259,1074.47,30.0,32234
260,1075.47,30.0,32264
261,1078.17,30.0,32345
262,1081.57,30.0,32447
263,1086.57,30.0,32597
264,1093.57,30.0,32807
265,1098.57,30.0,32957
266,1102.9,30.0,33087
1,0.0,30.0,0
2,4.0,30.0,120
3,9.0,30.0,270
4,12.5,30.0,375
5,14.8,30.0,444
6,18.1,30.0,543
7,19.9,30.0,597
8,21.8,30.0,654
9,24.8667,30.0,746
10,26.9333,30.0,807
11,29.7,30.0,891
12,31.4,30.0,942
13,38.4,30.0,1152
14,41.4667,30.0,1244
15,46.3,30.0,1389
16,47.9,30.0,1437
17,50.7667,30.0,1523
18,54.8667,30.0,1646
19,56.9333,30.0,1707
20,58.8,30.0,1764
21,59.9333,30.0,1797
22,64.1,30.0,1922
23,64.8667,30.0,1946
24,66.7,30.0,2001
25,70.3333,30.0,2109
26,72.2667,30.0,2168
27,74.3667,30.0,2231
28,77.2667,30.0,2318
29,80.1333,30.0,2403
30,82.4667,30.0,2474
31,85.9,30.0,2577
32,90.1333,30.0,2703
33,92.3667,30.0,2771
34,95.3667,30.0,2861
35,99.4,30.0,2982
36,101.4,30.0,3042
37,102.667,30.0,3080
38,105.933,30.0,3177
39,107.167,30.0,3215
40,114.167,30.0,3425
41,117.167,30.0,3515
42,122.4,30.0,3672
43,126.267,30.0,3788
44,128.267,30.0,3848
45,133.133,30.0,3993
46,136.7,30.0,4101
47,139.567,30.0,4187
48,142.2,30.0,4266
49,144.8,30.0,4344
50,145.8,30.0,4374
51,149.467,30.0,4484
52,152.4,30.0,4572
53,153.533,30.0,4605
54,156.9,30.0,4707
55,158.6,30.0,4758
56,165.6,30.0,4968
57,171.967,30.0,5159
58,178.967,30.0,5369
59,184.5,30.0,5535
60,190.7,30.0,5721
61,196.133,30.0,5883
62,201.533,30.0,6045
63,202.533,30.0,6075
64,207.367,30.0,6221
65,214.3,30.0,6429
66,217.333,30.0,6519
67,220.967,30.0,6629
68,227.967,30.0,6839
69,231.967,30.0,6959
70,238.167,30.0,7145
71,242.533,30.0,7275
72,247.367,30.0,7421
73,252.2,30.0,7566
74,256.6,30.0,7698
75,257.667,30.0,7730
76,261.3,30.0,7839
77,262.867,30.0,7886
78,266.1,30.0,7983
79,272.467,30.0,8174
80,277.0,30.0,8310
81,279.267,30.0,8378
82,282.567,30.0,8477
83,284.4,30.0,8532
84,286.567,30.0,8597
85,289.0,30.0,8670
86,292.3,30.0,8769
87,293.767,30.0,8813
88,298.767,30.0,8963
89,304.367,30.0,9131
90,307.533,30.0,9225
91,314.2,30.0,9426
92,320.367,30.0,9611
93,323.3,30.0,9699
94,325.667,30.0,9770
95,329.167,30.0,9875
96,332.167,30.0,9965
97,336.5,30.0,10095
98,343.133,30.0,10293
99,346.2,30.0,10386
100,351.267,30.0,10538
101,356.767,30.0,10703
102,359.333,30.0,10779
103,361.167,30.0,10835
104,363.167,30.0,10895
105,366.533,30.0,10995
106,368.767,30.0,11063
107,369.4,30.0,11082
108,370.6,30.0,11118
109,373.6,30.0,11208
110,377.8,30.0,11334
111,380.467,30.0,11414
112,383.9,30.0,11517
113,386.2,30.0,11586
114,388.1,30.0,11643
115,395.1,30.0,11853
116,401.1,30.0,12033
117,406.167,30.0,12185
118,412.567,30.0,12377
119,417.567,30.0,12527
120,420.567,30.0,12617
121,424.7,30.0,12741
122,427.4,30.0,12822
123,430.067,30.0,12902
124,431.367,30.0,12941
125,433.167,30.0,12995
126,436.4,30.0,13092
127,442.7,30.0,13281
128,445.7,30.0,13371
129,450.167,30.0,13505
130,451.167,30.0,13535
131,454.8,30.0,13644
132,457.0,30.0,13710
133,463.967,30.0,13919
134,468.6,30.0,14058
135,472.967,30.0,14189
136,479.7,30.0,14391
137,483.567,30.0,14507
138,490.267,30.0,14708
139,497.0,30.0,14910
140,503.5,30.0,15105
141,508.4,30.0,15252
142,513.4,30.0,15402
143,518.467,30.0,15554
144,523.067,30.0,15692
145,527.1,30.0,15813
146,534.1,30.0,16023
147,540.667,30.0,16220
148,546.9,30.0,16407
149,552.267,30.0,16568
150,555.067,30.0,16652
151,557.767,30.0,16733
152,561.533,30.0,16845
153,566.9,30.0,17007
154,569.467,30.0,17084
155,572.867,30.0,17186
156,576.167,30.0,17285
157,579.8,30.0,17394
158,583.467,30.0,17504
159,585.7,30.0,17571
160,592.7,30.0,17781
161,597.267,30.0,17918
162,604.2,30.0,18126
163,609.5,30.0,18285
164,612.667,30.0,18380
165,614.867,30.0,18446
166,619.2,30.0,18576
167,621.1,30.0,18633
168,623.867,30.0,18716
169,627.3,30.0,18819
170,629.933,30.0,18897
171,632.367,30.0,18971
172,638.9,30.0,19167
173,642.967,30.0,19289
174,648.467,30.0,19454
175,650.967,30.0,19529
176,655.267,30.0,19658
177,659.467,30.0,19784
178,666.467,30.0,19994
179,670.467,30.0,20114
180,673.567,30.0,20207
181,678.767,30.0,20363
182,683.733,30.0,20511
183,685.733,30.0,20571
184,689.133,30.0,20673
185,695.933,30.0,20877
186,700.5,30.0,21015
187,704.6,30.0,21138
188,709.133,30.0,21273
189,710.733,30.0,21321
190,717.3,30.0,21519
191,721.767,30.0,21653
192,728.6,30.0,21858
193,729.6,30.0,21888
194,734.767,30.0,22043
195,736.8,30.0,22104
196,739.8,30.0,22194
197,745.767,30.0,22373
198,746.733,30.0,22401
199,747.1,30.0,22413
200,753.733,30.0,22611
201,760.1,30.0,22803
202,764.867,30.0,22946
203,767.9,30.0,23037
204,771.9,30.0,23157
205,774.733,30.0,23241
206,778.367,30.0,23351
207,784.567,30.0,23537
208,788.167,30.0,23645
209,794.7,30.0,23841
210,798.3,30.0,23949
211,801.7,30.0,24051
212,805.3,30.0,24159
213,808.5,30.0,24255
214,812.2,30.0,24366
215,815.8,30.0,24474
216,818.967,30.0,24569
217,822.333,30.0,24669
218,826.333,30.0,24789
219,833.333,30.0,24999
220,839.333,30.0,25179
221,843.767,30.0,25313
222,848.133,30.0,25443
223,852.767,30.0,25583
224,857.8,30.0,25734
225,862.867,30.0,25886
226,867.867,30.0,26036
227,872.667,30.0,26180
228,879.667,30.0,26390
229,883.667,30.0,26510
230,887.5,30.0,26625
231,892.733,30.0,26781
232,897.267,30.0,26918
233,899.733,30.0,26991
234,902.733,30.0,27081
235,905.067,30.0,27152
236,908.0,30.0,27240
237,911.4,30.0,27342
238,914.367,30.0,27431
239,918.1,30.0,27543
240,920.8,30.0,27624
241,923.567,30.0,27707
242,925.367,30.0,27761
243,927.2,30.0,27816
244,930.167,30.0,27905
245,930.933,30.0,27927
246,937.933,30.0,28137
247,941.167,30.0,28235
248,947.167,30.0,28415
249,954.1,30.0,28623
250,957.1,30.0,28713
251,961.5,30.0,28845
252,965.767,30.0,28973
253,967.767,30.0,29033
254,973.767,30.0,29213
255,974.867,30.0,29246
256,977.4,30.0,29322
257,978.4,30.0,29352
258,981.7,30.0,29451
259,988.7,30.0,29661
260,992.4,30.0,29772
261,995.933,30.0,29877
262,1001.7,30.0,30051
263,1008.7,30.0,30261
264,1014.2,30.0,30426
265,1019.7,30.0,30591
266,1026.6,30.0,30797
267,1030.87,30.0,30926
268,1037.8,30.0,31134
269,1042.8,30.0,31284
270,1049.8,30.0,31494
271,1052.9,30.0,31587
272,1053.0,30.0,31590
273,1057.07,30.0,31712
274,1058.9,30.0,31767
275,1060.73,30.0,31821
276,1064.8,30.0,31944
277,1070.07,30.0,32102
278,1071.73,30.0,32151
279,1076.1,30.0,32282
280,1078.3,30.0,32349
281,1084.3,30.0,32529
282,1085.1,30.0,32552
283,1092.1,30.0,32762
284,1097.27,30.0,32918
285,1102.13,30.0,33063
286,1108.77,30.0,33263
287,1111.5,30.0,33345
288,1113.73,30.0,33411
289,1117.5,30.0,33525
290,1124.17,30.0,33725
291,1126.1,30.0,33783
292,1129.57,30.0,33887
293,1133.53,30.0,34005
294,1140.53,30.0,34215
295,1146.6,30.0,34398
296,1150.93,30.0,34527
297,1152.4,30.0,34572
298,1158.6,30.0,34758
299,1162.6,30.0,34878
300,1169.57,30.0,35087
301,1173.4,30.0,35202
302,1175.7,30.0,35271
303,1176.7,30.0,35301
304,1177.1,30.0,35313
305,1182.13,30.0,35463
306,1184.33,30.0,35529
307,1186.4,30.0,35592
308,1188.53,30.0,35655
309,1191.33,30.0,35739
310,1193.5,30.0,35805
311,1195.9,30.0,35877
312,1200.0,30.0,36000
313,1200.13,30.0,36003
314,1202.13,30.0,36063
315,1203.13,30.0,36093
316,1204.87,30.0,36146
317,1207.9,30.0,36237
318,1212.1,30.0,36363
319,1215.33,30.0,36459
320,1216.33,30.0,36489
321,1222.77,30.0,36683
322,1229.77,30.0,36893
323,1233.33,30.0,36999
324,1239.57,30.0,37187
325,1246.33,30.0,37389
326,1252.97,30.0,37589
327,1257.33,30.0,37719
328,1263.33,30.0,37899
329,1269.2,30.0,38076
330,1276.2,30.0,38286
331,1279.4,30.0,38382
1,0.0,25.0,0
2,3.6,25.0,90
3,10.6,25.0,265
4,15.88,25.0,397
5,17.2,25.0,430
6,22.32,25.0,558
7,27.28,25.0,682
8,30.52,25.0,763
9,33.6,25.0,840
10,33.92,25.0,848
11,40.6,25.0,1015
12,46.8,25.0,1170
13,52.56,25.0,1314
14,55.72,25.0,1393
15,58.8,25.0,1470
16,63.6,25.0,1590
17,67.8,25.0,1695
18,69.6,25.0,1739
19,71.96,25.0,1798
20,75.12,25.0,1878
21,79.96,25.0,1998
22,84.16,25.0,2104
23,88.88,25.0,2222
24,92.12,25.0,2303
25,94.64,25.0,2366
26,100.0,25.0,2500
27,103.0,25.0,2575
28,106.12,25.0,2653
29,106.8,25.0,2670
30,108.2,25.0,2705
31,110.48,25.0,2762
32,116.4,25.0,2910
33,121.84,25.0,3046
34,125.04,25.0,3126
35,128.4,25.0,3210
36,132.44,25.0,3311
37,135.56,25.0,3389
38,142.56,25.0,3564
39,146.48,25.0,3661
40,152.4,25.0,3810
41,158.08,25.0,3952
42,161.12,25.0,4028
43,165.6,25.0,4140
44,169.2,25.0,4230
45,174.0,25.0,4350
46,178.04,25.0,4451
47,179.88,25.0,4497
48,182.12,25.0,4553
49,184.56,25.0,4614
50,188.6,25.0,4715
51,195.44,25.0,4886
52,199.44,25.0,4986
53,206.4,25.0,5160
54,210.0,25.0,5250
55,214.36,25.0,5359
56,219.0,25.0,5475
57,222.0,25.0,5550
58,228.76,25.0,5719
59,231.92,25.0,5798
60,237.6,25.0,5940
61,242.4,25.0,6060
62,247.2,25.0,6180
63,253.2,25.0,6330
64,258.48,25.0,6462
65,265.48,25.0,6637
66,270.0,25.0,6750
67,277.0,25.0,6925
68,282.48,25.0,7062
69,283.2,25.0,7080
70,290.04,25.0,7251
71,293.8,25.0,7345
72,295.2,25.0,7380
73,300.0,25.0,7500
74,305.52,25.0,7638
75,306.28,25.0,7656
76,310.4,25.0,7759
77,313.2,25.0,7830
78,319.24,25.0,7981
79,324.84,25.0,8120
80,331.2,25.0,8280
81,337.2,25.0,8430
82,342.92,25.0,8573
83,343.2,25.0,8580
84,349.2,25.0,8730
85,356.2,25.0,8905
86,361.44,25.0,9036
87,364.0,25.0,9100
88,366.68,25.0,9167
89,369.08,25.0,9227
90,370.8,25.0,9270
91,376.8,25.0,9420
92,382.28,25.0,9557
93,382.8,25.0,9570
94,386.8,25.0,9670
95,388.72,25.0,9718
96,389.52,25.0,9738
97,396.0,25.0,9900
98,396.96,25.0,9924
99,399.0,25.0,9975
100,401.64,25.0,10041
101,405.4,25.0,10135
102,406.8,25.0,10170
103,409.0,25.0,10225
104,410.4,25.0,10260
105,415.68,25.0,10392
106,418.8,25.0,10470
107,420.76,25.0,10519
108,423.08,25.0,10577
109,424.8,25.0,10620
110,426.96,25.0,10674
111,428.8,25.0,10720
112,430.68,25.0,10767
113,433.76,25.0,10844
114,434.84,25.0,10871
115,435.6,25.0,10890
116,442.6,25.0,11065
117,448.8,25.0,11220
118,454.8,25.0,11370
119,459.32,25.0,11483
120,463.2,25.0,11580
121,469.0,25.0,11725
122,475.04,25.0,11876
123,478.28,25.0,11957
124,481.88,25.0,12047
125,487.2,25.0,12180
126,490.12,25.0,12253
127,492.0,25.0,12300
128,493.88,25.0,12347
129,496.52,25.0,12413
130,498.0,25.0,12450
131,501.6,25.0,12540
132,504.16,25.0,12604
133,507.6,25.0,12690
134,510.72,25.0,12768
135,512.4,25.0,12810
136,519.16,25.0,12979
137,526.16,25.0,13154
138,529.2,25.0,13230
139,533.88,25.0,13347
140,540.0,25.0,13500
141,544.8,25.0,13619
142,550.8,25.0,13769
143,557.6,25.0,13940
144,561.6,25.0,14040
145,567.6,25.0,14190
146,572.4,25.0,14310
147,577.56,25.0,14438
148,578.4,25.0,14460
149,584.4,25.0,14610
150,590.96,25.0,14774
151,597.6,25.0,14940
152,601.2,25.0,15030
153,604.92,25.0,15122
154,607.08,25.0,15177
155,610.8,25.0,15269
156,616.76,25.0,15419
157,621.0,25.0,15525
158,622.8,25.0,15569
159,627.6,25.0,15690
160,632.4,25.0,15810
161,636.0,25.0,15900
162,641.0,25.0,16025
163,642.0,25.0,16050
164,648.8,25.0,16219
165,652.2,25.0,16305
166,657.0,25.0,16425
167,663.48,25.0,16587
168,670.36,25.0,16759
169,677.2,25.0,16930
170,680.24,25.0,17006
171,686.4,25.0,17160
172,689.36,25.0,17234
173,691.44,25.0,17286
174,696.0,25.0,17400
175,698.84,25.0,17471
176,699.6,25.0,17490
177,702.72,25.0,17568
178,704.4,25.0,17610
179,708.04,25.0,17701
180,710.2,25.0,17755
181,714.0,25.0,17850
182,717.76,25.0,17944
183,720.96,25.0,18024
184,722.88,25.0,18072
185,724.8,25.0,18120
186,729.32,25.0,18233
187,730.8,25.0,18270
188,734.32,25.0,18358
189,735.6,25.0,18390
190,740.6,25.0,18515
191,747.6,25.0,18690
192,752.4,25.0,18810
193,755.28,25.0,18882
194,758.72,25.0,18968
195,761.84,25.0,19046
196,768.16,25.0,19204
197,772.8,25.0,19320
198,777.44,25.0,19436
199,778.8,25.0,19470
200,781.76,25.0,19544
201,785.72,25.0,19643
202,787.8,25.0,19695
203,790.8,25.0,19770
204,794.08,25.0,19852
205,796.68,25.0,19917
206,799.12,25.0,19978
207,801.36,25.0,20034
208,803.56,25.0,20089
209,805.32,25.0,20133
210,807.08,25.0,20177
211,808.72,25.0,20218
212,810.56,25.0,20264
213,812.48,25.0,20312
214,814.8,25.0,20370
215,817.12,25.0,20428
216,819.44,25.0,20486
217,820.8,25.0,20520
218,825.96,25.0,20649
219,826.8,25.0,20670
220,830.88,25.0,20772
221,831.6,25.0,20790
222,837.44,25.0,20936
223,843.6,25.0,21090
224,846.76,25.0,21169
225,853.2,25.0,21330
226,859.2,25.0,21480
227,862.48,25.0,21562
228,865.2,25.0,21630
229,868.8,25.0,21720
230,873.08,25.0,21827
231,874.8,25.0,21870
232,878.44,25.0,21961
233,880.8,25.0,22020
234,884.6,25.0,22115
235,886.6,25.0,22165
236,891.04,25.0,22276
237,893.56,25.0,22339
238,898.8,25.0,22470
239,905.8,25.0,22645
240,910.76,25.0,22769
241,916.16,25.0,22904
242,919.16,25.0,22979
243,922.68,25.0,23067
244,927.16,25.0,23179
245,929.0,25.0,23225
246,936.0,25.0,23400
247,939.8,25.0,23495
248,941.48,25.0,23537
249,943.4,25.0,23585
250,947.72,25.0,23693
251,951.04,25.0,23776
252,954.72,25.0,23868
253,958.8,25.0,23970
254,961.96,25.0,24049
255,968.96,25.0,24224
256,974.64,25.0,24366
257,980.4,25.0,24510
258,984.0,25.0,24600
259,988.56,25.0,24714
260,990.0,25.0,24750
261,991.92,25.0,24798
262,995.08,25.0,24877
263,996.0,25.0,24900
264,1002.0,25.0,25050
265,1008.56,25.0,25214
266,1015.56,25.0,25389
267,1020.96,25.0,25524
268,1023.28,25.0,25582
269,1024.8,25.0,25620
270,1030.8,25.0,25770
271,1034.32,25.0,25858
272,1037.12,25.0,25927
273,1043.72,25.0,26093
274,1044.0,25.0,26100
275,1047.6,25.0,26189
276,1050.92,25.0,26273
277,1052.4,25.0,26310
278,1058.4,25.0,26460
279,1063.2,25.0,26580
280,1067.4,25.0,26685
281,1069.2,25.0,26730
282,1070.92,25.0,26773
283,1075.4,25.0,26885
284,1082.4,25.0,27060
285,1085.76,25.0,27144
1,0.0,30.0,0
2,4.0,30.0,120
3,9.0,30.0,270
4,12.1,30.0,363
5,14.3667,30.0,431
6,16.9667,30.0,509
7,19.4667,30.0,584
8,21.4667,30.0,644
9,24.4,30.0,732
10,27.8,30.0,834
11,29.4,30.0,882
12,32.1,30.0,963
13,35.3667,30.0,1061
14,37.8,30.0,1134
15,44.7333,30.0,1341
16,50.7333,30.0,1521
17,52.9333,30.0,1587
18,56.3,30.0,1689
19,59.3333,30.0,1779
20,62.1667,30.0,1865
21,65.2667,30.0,1958
22,68.7667,30.0,2063
23,73.1,30.0,2193
24,75.0,30.0,2250
25,79.4667,30.0,2384
26,82.0,30.0,2460
27,85.3333,30.0,2559
28,87.7,30.0,2631
29,94.0,30.0,2820
30,97.6667,30.0,2930
31,100.9,30.0,3027
32,104.3,30.0,3129
33,106.667,30.0,3200
34,108.5,30.0,3255
35,115.5,30.0,3465
36,119.267,30.0,3578
37,125.267,30.0,3758
38,131.5,30.0,3945
39,135.667,30.0,4070
40,140.1,30.0,4203
41,145.067,30.0,4352
42,146.567,30.0,4397
43,152.067,30.0,4562
44,152.933,30.0,4587
45,154.333,30.0,4629
46,156.3,30.0,4689
47,160.267,30.0,4808
48,161.7,30.0,4851
49,168.7,30.0,5061
50,174.333,30.0,5229
51,179.9,30.0,5397
52,183.933,30.0,5517
53,189.2,30.0,5676
54,193.567,30.0,5807
55,197.267,30.0,5918
56,199.933,30.0,5997
57,203.967,30.0,6119
58,207.533,30.0,6225
59,212.133,30.0,6363
60,215.967,30.0,6479
61,219.667,30.0,6590
62,226.667,30.0,6800
63,233.167,30.0,6995
64,240.167,30.0,7205
65,246.533,30.0,7395
66,253.3,30.0,7599
67,258.533,30.0,7755
68,259.533,30.0,7785
69,263.1,30.0,7893
70,267.9,30.0,8036
71,269.2,30.0,8076
72,272.3,30.0,8169
73,275.167,30.0,8255
74,277.133,30.0,8313
75,278.967,30.0,8369
76,280.9,30.0,8427
77,284.9,30.0,8547
78,286.967,30.0,8609
79,293.967,30.0,8819
80,296.967,30.0,8909
81,303.967,30.0,9119
82,310.9,30.0,9327
83,315.967,30.0,9479
84,319.0,30.0,9570
85,323.767,30.0,9713
86,328.6,30.0,9858
87,332.667,30.0,9980
88,335.667,30.0,10070
89,340.1,30.0,10203
90,342.133,30.0,10263
91,344.133,30.0,10323
92,346.933,30.0,10407
93,351.7,30.0,10551
94,352.933,30.0,10587
95,353.933,30.0,10617
96,359.367,30.0,10781
97,362.267,30.0,10868
98,365.0,30.0,10950
99,368.7,30.0,11061
100,371.7,30.0,11151
101,378.7,30.0,11361
102,385.7,30.0,11571
103,391.967,30.0,11759
104,396.767,30.0,11903
105,402.167,30.0,12065
106,407.367,30.0,12221
107,408.8,30.0,12264
108,414.733,30.0,12441
109,420.333,30.0,12609
110,426.3,30.0,12789
111,432.6,30.0,12978
112,438.133,30.0,13143
113,442.1,30.0,13263
114,446.4,30.0,13392
115,447.8,30.0,13434
116,454.2,30.0,13626
117,456.533,30.0,13695
118,461.067,30.0,13832
119,467.567,30.0,14027
120,474.0,30.0,14220
121,478.533,30.0,14355
122,484.867,30.0,14546
123,491.5,30.0,14745
124,497.167,30.0,14915
125,504.167,30.0,15125
126,507.267,30.0,15218
127,511.333,30.0,15339
128,515.467,30.0,15464
129,519.733,30.0,15591
130,525.733,30.0,15771
131,528.733,30.0,15861
132,534.9,30.0,16047
133,541.9,30.0,16257
134,546.7,30.0,16401
135,552.3,30.0,16569
136,558.3,30.0,16749
137,562.333,30.0,16869
138,567.333,30.0,17019
139,574.167,30.0,17225
140,577.667,30.0,17330
141,582.5,30.0,17475
142,586.867,30.0,17606
143,593.867,30.0,17816
144,598.867,30.0,17966
145,605.4,30.0,18162
146,608.4,30.0,18252
147,615.4,30.0,18462
148,618.2,30.0,18546
149,620.167,30.0,18605
150,626.5,30.0,18795
151,633.5,30.0,19005
152,636.667,30.0,19100
153,639.667,30.0,19190
154,646.367,30.0,19391
155,649.5,30.0,19485
156,651.6,30.0,19548
157,654.133,30.0,19623
158,660.467,30.0,19814
159,667.467,30.0,20024
160,672.867,30.0,20186
161,678.3,30.0,20349
162,681.4,30.0,20442
163,686.0,30.0,20580
164,690.4,30.0,20712
165,694.967,30.0,20849
166,701.4,30.0,21042
167,706.767,30.0,21203
168,713.3,30.0,21399
169,717.8,30.0,21534
170,724.567,30.0,21737
171,729.4,30.0,21882
172,730.4,30.0,21912
173,737.4,30.0,22122
174,743.967,30.0,22319
175,747.267,30.0,22418
176,753.0,30.0,22590
177,755.1,30.0,22653
178,759.7,30.0,22791
179,763.4,30.0,22902
180,767.0,30.0,23010
181,769.167,30.0,23075
182,771.3,30.0,23139
183,773.4,30.0,23202
184,777.367,30.0,23321
185,779.9,30.0,23397
186,784.4,30.0,23532
187,786.567,30.0,23597
188,790.0,30.0,23700
189,794.167,30.0,23825
190,797.167,30.0,23915
191,804.167,30.0,24125
192,810.533,30.0,24315
193,813.533,30.0,24405
194,820.167,30.0,24605
195,823.167,30.0,24695
196,828.767,30.0,24863
197,835.7,30.0,25071
198,840.2,30.0,25206
199,842.567,30.0,25277
200,848.667,30.0,25460
201,855.2,30.0,25656
202,860.533,30.0,25815
203,863.533,30.0,25905
204,870.0,30.0,26100
205,872.7,30.0,26181
206,874.467,30.0,26234
207,876.467,30.0,26294
208,879.967,30.0,26399
209,881.667,30.0,26450
210,888.667,30.0,26660
211,890.0,30.0,26700
212,891.8,30.0,26754
213,898.8,30.0,26964
214,905.167,30.0,27155
215,909.333,30.0,27279
216,912.333,30.0,27369
217,915.3,30.0,27459
218,918.733,30.0,27561
219,921.9,30.0,27657
220,924.7,30.0,27741
221,926.8,30.0,27804
222,929.933,30.0,27897
223,931.567,30.0,27947
224,937.567,30.0,28127
225,940.7,30.0,28221
226,947.7,30.0,28431
227,951.5,30.0,28545
228,954.5,30.0,28635
229,959.767,30.0,28793
230,961.5,30.0,28845
231,964.5,30.0,28935
232,968.5,30.0,29055
233,971.933,30.0,29157
234,976.7,30.0,29301
235,977.7,30.0,29331
236,979.933,30.0,29397
237,983.533,30.0,29505
238,987.4,30.0,29622
239,994.4,30.0,29832
240,997.6,30.0,29928
241,1004.6,30.0,30138
242,1010.73,30.0,30321
243,1015.97,30.0,30479
244,1022.1,30.0,30663
245,1028.1,30.0,30842
246,1035.1,30.0,31052
247,1041.97,30.0,31259
248,1048.33,30.0,31449
249,1055.17,30.0,31655
250,1058.17,30.0,31745
251,1060.87,30.0,31826
252,1063.77,30.0,31913
253,1068.13,30.0,32043
254,1072.93,30.0,32187
255,1079.93,30.0,32397
256,1084.93,30.0,32547
257,1088.93,30.0,32667
258,1092.93,30.0,32787
259,1099.8,30.0,32994
260,1104.7,30.0,33141
261,1109.77,30.0,33293
262,1111.6,30.0,33348
263,1118.6,30.0,33558
264,1122.6,30.0,33678
265,1127.1,30.0,33813
266,1131.1,30.0,33933
267,1136.87,30.0,34106
268,1143.87,30.0,34316
269,1149.47,30.0,34484
270,1154.87,30.0,34646
271,1159.17,30.0,34775
272,1160.17,30.0,34805
273,1165.77,30.0,34973
274,1169.87,30.0,35096
275,1176.87,30.0,35306
276,1181.6,30.0,35448
277,1184.77,30.0,35543
278,1191.17,30.0,35735
279,1195.17,30.0,35855
280,1202.17,30.0,36065
281,1209.17,30.0,36275
282,1212.17,30.0,36365
283,1215.37,30.0,36461
284,1220.33,30.0,36609
285,1223.33,30.0,36699
286,1228.93,30.0,36867
287,1231.93,30.0,36957
288,1235.77,30.0,37073
289,1240.97,30.0,37229
290,1245.77,30.0,37373
291,1252.53,30.0,37575
292,1259.53,30.0,37785
293,1263.53,30.0,37905
294,1269.6,30.0,38088
295,1274.2,30.0,38226
296,1276.1,30.0,38283
297,1279.07,30.0,38372
298,1282.7,30.0,38481
299,1289.7,30.0,38691
300,1294.9,30.0,38847
301,1301.9,30.0,39057
1,0.0,25.0,0
2,3.6,25.0,90
3,10.36,25.0,259
4,14.4,25.0,360
5,16.8,25.0,420
6,20.4,25.0,509
7,21.88,25.0,547
8,26.84,25.0,671
9,30.76,25.0,769
10,33.72,25.0,843
11,40.72,25.0,1018
12,46.12,25.0,1153
13,47.68,25.0,1192
14,49.08,25.0,1227
15,51.6,25.0,1290
16,56.48,25.0,1412
17,58.48,25.0,1462
18,62.36,25.0,1559
19,64.8,25.0,1620
20,70.8,25.0,1770
21,73.52,25.0,1838
22,76.12,25.0,1903
23,78.68,25.0,1967
24,80.76,25.0,2019
25,81.6,25.0,2039
